ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
19202,175833,,leafhopper,"2026-05-11 02:06:05"
19426,131847,beetle,"beetle larva","2026-05-11 02:54:06"
19826,212968,,beetle,"2026-05-25 00:00:06"
19827,212965,,spider,"2026-05-25 00:00:06"
19828,212959,,truebugs,"2026-05-25 00:00:06"
19829,212950,,grasshopper,"2026-05-25 00:00:06"
19830,212942,,truebugs,"2026-05-25 00:00:06"
19831,212929,,beetle,"2026-05-25 00:00:06"
19832,212925,,beetle,"2026-05-25 00:00:06"
19833,212913,,spider,"2026-05-25 00:00:06"
19834,212887,,beetle,"2026-05-25 00:00:06"
19835,212883,,spider,"2026-05-25 00:00:06"
19836,212879,,spider,"2026-05-25 00:00:06"
19837,212878,,spider,"2026-05-25 00:00:06"
19838,212316,,spider,"2026-05-25 00:00:06"
19839,212263,,beetle,"2026-05-25 00:00:06"
19840,212262,,beetle,"2026-05-25 00:00:06"
19841,212871,,truebugs,"2026-05-25 00:00:06"
19842,212840,,truebugs,"2026-05-25 00:03:05"
19843,212838,,fly,"2026-05-25 00:03:05"
19844,212833,,truebugs,"2026-05-25 00:03:05"
19845,212820,,spider,"2026-05-25 00:03:05"
19846,212818,,spider,"2026-05-25 00:03:05"
19847,212816,,fly,"2026-05-25 00:03:05"
19848,212815,,truebugs,"2026-05-25 00:03:05"
19849,212811,,beetle,"2026-05-25 00:03:05"
19850,212807,,beetle,"2026-05-25 00:03:05"
19851,212798,,fly,"2026-05-25 00:06:05"
19852,212787,,fly,"2026-05-25 00:06:05"
19853,212778,,spider,"2026-05-25 00:06:05"
19854,212777,,spider,"2026-05-25 00:06:05"
19855,212771,,spider,"2026-05-25 00:06:05"
19856,212768,,fly,"2026-05-25 00:06:05"
19857,212767,,caterpillar,"2026-05-25 00:06:05"
19858,212758,,spider,"2026-05-25 00:06:05"
19859,212746,,spider,"2026-05-25 00:06:05"
19860,212744,,spider,"2026-05-25 00:06:05"
19861,212743,,beetle,"2026-05-25 00:06:05"
19862,212740,,leafhopper,"2026-05-25 00:06:05"
19863,212733,,leafhopper,"2026-05-25 00:06:05"
19864,212729,,leafhopper,"2026-05-25 00:06:05"
19865,212728,,leafhopper,"2026-05-25 00:06:05"
19866,212726,,truebugs,"2026-05-25 00:09:04"
19867,212725,,spider,"2026-05-25 00:09:04"
19868,212724,,truebugs,"2026-05-25 00:09:04"
19869,212722,,Psocodea,"2026-05-25 00:09:04"
19870,212721,,spider,"2026-05-25 00:09:04"
19871,212715,,leafhopper,"2026-05-25 00:09:04"
19872,212700,,spider,"2026-05-25 00:09:04"
19873,212682,,spider,"2026-05-25 00:09:04"
19874,212681,,leafhopper,"2026-05-25 00:09:04"
19875,212680,,beetle,"2026-05-25 00:09:04"
19876,212670,,spider,"2026-05-25 00:09:04"
19877,212667,,beetle,"2026-05-25 00:09:04"
19878,212665,,spider,"2026-05-25 00:09:04"
19879,212664,,spider,"2026-05-25 00:09:04"
19880,212661,,aphid,"2026-05-25 00:09:04"
19881,212653,,spider,"2026-05-25 00:12:05"
19882,212526,,truebugs,"2026-05-25 00:12:05"
19883,212524,,beetle,"2026-05-25 00:12:05"
19884,212530,,spider,"2026-05-25 00:12:05"
19885,212529,,daddylonglegs,"2026-05-25 00:12:05"
19886,212533,,spider,"2026-05-25 00:12:05"
19887,212532,,spider,"2026-05-25 00:12:05"
19888,212534,,truebugs,"2026-05-25 00:12:05"
19889,212538,,beetle,"2026-05-25 00:12:05"
19890,212535,,truebugs,"2026-05-25 00:12:05"
19891,212543,,truebugs,"2026-05-25 00:12:05"
19892,212542,,beetle,"2026-05-25 00:12:05"
19893,212540,,beetle,"2026-05-25 00:12:05"
19894,212546,,truebugs,"2026-05-25 00:12:05"
19895,212549,,beetle,"2026-05-25 00:12:05"
19896,212547,,daddylonglegs,"2026-05-25 00:12:05"
19897,212554,,truebugs,"2026-05-25 00:12:05"
19898,212552,,spider,"2026-05-25 00:12:05"
19899,212557,,truebugs,"2026-05-25 00:12:05"
19900,212562,,beetle,"2026-05-25 00:12:05"
19901,212561,,ant,"2026-05-25 00:12:05"
19902,212564,,spider,"2026-05-25 00:15:05"
19903,212566,,beetle,"2026-05-25 00:15:05"
19904,212568,,spider,"2026-05-25 00:15:05"
19905,212572,,truebugs,"2026-05-25 00:15:05"
19906,212569,,truebugs,"2026-05-25 00:15:05"
19907,212607,,spider,"2026-05-25 00:15:05"
19908,212594,,caterpillar,"2026-05-25 00:15:05"
19909,212590,,caterpillar,"2026-05-25 00:15:05"
19910,212579,,leafhopper,"2026-05-25 00:15:05"
19911,212518,,spider,"2026-05-25 00:15:05"
19912,212506,,beetle,"2026-05-25 00:15:05"
19913,212503,,spider,"2026-05-25 00:15:05"
19914,212502,,leafhopper,"2026-05-25 00:15:05"
19915,212501,,beetle,"2026-05-25 00:15:05"
19916,212500,,spider,"2026-05-25 00:15:05"
19917,212497,,spider,"2026-05-25 00:15:05"
19918,212494,,fly,"2026-05-25 00:15:05"
19919,212491,,leafhopper,"2026-05-25 00:18:04"
19920,212490,,spider,"2026-05-25 00:18:04"
19921,212482,,leafhopper,"2026-05-25 00:18:04"
19922,212481,,spider,"2026-05-25 00:18:04"
19923,212480,,spider,"2026-05-25 00:18:04"
19924,212470,,spider,"2026-05-25 00:18:04"
19925,212467,,beetle,"2026-05-25 00:18:04"
19926,212461,,beetle,"2026-05-25 00:18:04"
19927,212460,,beetle,"2026-05-25 00:18:04"
19928,212456,,spider,"2026-05-25 00:18:04"
19929,212448,,spider,"2026-05-25 00:18:04"
19930,212443,,truebugs,"2026-05-25 00:18:04"
19931,212440,,spider,"2026-05-25 00:18:04"
19932,212435,,beetle,"2026-05-25 00:18:04"
19933,212429,,spider,"2026-05-25 00:18:04"
19934,212422,,spider,"2026-05-25 00:18:04"
19935,212415,,beetle,"2026-05-25 00:18:04"
19936,212408,,spider,"2026-05-25 00:21:04"
19937,212405,,spider,"2026-05-25 00:21:04"
19938,212396,,spider,"2026-05-25 00:21:04"
19939,212388,,truebugs,"2026-05-25 00:21:04"
19940,212338,,spider,"2026-05-25 00:21:04"
19941,212337,,leafhopper,"2026-05-25 00:21:04"
19942,212333,,beetle,"2026-05-25 00:21:04"
19943,212330,,caterpillar,"2026-05-25 00:21:04"
19944,212304,,leafhopper,"2026-05-25 00:21:04"
19945,212303,,spider,"2026-05-25 00:21:04"
19946,212297,,beetle,"2026-05-25 00:24:05"
19947,212295,,spider,"2026-05-25 00:24:05"
19948,212294,,aphid,"2026-05-25 00:24:05"
19949,212283,,spider,"2026-05-25 00:24:05"
19950,212272,,beetle,"2026-05-25 00:24:05"
19951,212265,,bee,"2026-05-25 00:24:05"
19952,212261,,spider,"2026-05-25 00:24:05"
19953,212247,,spider,"2026-05-25 00:24:05"
19954,212246,,spider,"2026-05-25 00:24:05"
19955,212243,,leafhopper,"2026-05-25 00:24:05"
19956,212241,,ant,"2026-05-25 00:24:05"
19957,212238,,leafhopper,"2026-05-25 00:24:05"
19958,212231,,spider,"2026-05-25 00:24:05"
19959,212220,,spider,"2026-05-25 00:24:05"
19960,212202,,beetle,"2026-05-25 00:27:04"
19961,212190,,beetle,"2026-05-25 00:27:04"
19962,212184,,spider,"2026-05-25 00:27:04"
19963,212178,,beetle,"2026-05-25 00:27:04"
19964,212176,,Neuroptera,"2026-05-25 00:27:04"
19965,212170,,spider,"2026-05-25 00:27:04"
19966,212167,,leafhopper,"2026-05-25 00:27:04"
19967,212158,,spider,"2026-05-25 00:27:04"
19968,212155,,leafhopper,"2026-05-25 00:27:04"
19969,212152,,spider,"2026-05-25 00:27:04"
19970,212143,,spider,"2026-05-25 00:30:05"
19971,212142,,truebugs,"2026-05-25 00:30:05"
19972,212141,,Dermaptera,"2026-05-25 00:30:05"
19973,212140,,spider,"2026-05-25 00:30:05"
19974,212133,,caterpillar,"2026-05-25 00:30:05"
19975,212132,,spider,"2026-05-25 00:30:05"
19976,212128,,beetle,"2026-05-25 00:30:05"
19977,212123,,Psocodea,"2026-05-25 00:30:05"
19978,212119,,leafhopper,"2026-05-25 00:30:05"
19979,212118,,truebugs,"2026-05-25 00:30:05"
19980,212114,,spider,"2026-05-25 00:30:05"
19981,212107,,leafhopper,"2026-05-25 00:30:05"
19982,212104,,Neuroptera,"2026-05-25 00:30:05"
19983,212090,,leafhopper,"2026-05-25 00:30:05"
19984,212089,,leafhopper,"2026-05-25 00:30:05"
19985,212087,,beetle,"2026-05-25 00:30:05"
19986,212086,,beetle,"2026-05-25 00:30:05"
19987,212084,,truebugs,"2026-05-25 00:30:05"
19988,212081,,Dermaptera,"2026-05-25 00:30:05"
19989,212080,,leafhopper,"2026-05-25 00:30:05"
19990,212075,,Dermaptera,"2026-05-25 00:30:05"
19991,212073,,bee,"2026-05-25 00:30:05"
19992,212072,,spider,"2026-05-25 00:30:05"
19993,212060,,truebugs,"2026-05-25 00:33:05"
19994,212058,,truebugs,"2026-05-25 00:33:05"
19995,212032,,bee,"2026-05-25 00:33:05"
19996,212031,,bee,"2026-05-25 00:33:05"
19997,212028,,fly,"2026-05-25 00:33:05"
19998,212009,,fly,"2026-05-25 00:33:05"
19999,211969,,fly,"2026-05-25 00:36:05"
20000,211966,,spider,"2026-05-25 00:36:05"
20001,211962,,fly,"2026-05-25 00:36:05"
20002,211950,,leafhopper,"2026-05-25 00:36:05"
20003,211946,,leafhopper,"2026-05-25 00:36:05"
20004,211945,,aphid,"2026-05-25 00:36:05"
20005,211939,,spider,"2026-05-25 00:36:05"
20006,211935,,spider,"2026-05-25 00:36:05"
20007,211928,,spider,"2026-05-25 00:36:05"
20008,211921,,spider,"2026-05-25 00:36:05"
20009,211919,,fly,"2026-05-25 00:36:05"
20010,211918,,beetle,"2026-05-25 00:36:05"
20011,211917,,spider,"2026-05-25 00:36:05"
20012,211912,,spider,"2026-05-25 00:39:04"
20013,211906,,spider,"2026-05-25 00:39:04"
20014,211905,,spider,"2026-05-25 00:39:04"
20015,211903,,Psocodea,"2026-05-25 00:39:04"
20016,211893,,beetle,"2026-05-25 00:39:04"
20017,211884,,beetle,"2026-05-25 00:39:04"
20018,211881,,leafhopper,"2026-05-25 00:39:04"
20019,211880,,ant,"2026-05-25 00:39:04"
20020,211877,,caterpillar,"2026-05-25 00:39:04"
20021,211862,,spider,"2026-05-25 00:39:04"
20022,211829,,truebugs,"2026-05-25 00:39:04"
20023,211797,,beetle,"2026-05-25 00:42:05"
20024,211796,,aphid,"2026-05-25 00:42:05"
20025,211791,,spider,"2026-05-25 00:42:05"
20026,211764,,leafhopper,"2026-05-25 00:42:05"
20027,211759,,aphid,"2026-05-25 00:42:05"
20028,211757,,spider,"2026-05-25 00:42:05"
20029,211746,,aphid,"2026-05-25 00:42:05"
20030,211744,,spider,"2026-05-25 00:42:05"
20031,211741,,spider,"2026-05-25 00:42:05"
20032,211740,,spider,"2026-05-25 00:42:05"
20033,211739,,moths,"2026-05-25 00:42:05"
20034,211734,,spider,"2026-05-25 00:42:05"
20035,211732,,spider,"2026-05-25 00:42:05"
20036,211728,,leafhopper,"2026-05-25 00:42:05"
20037,211725,,spider,"2026-05-25 00:45:05"
20038,211720,,beetle,"2026-05-25 00:45:05"
20039,211718,,aphid,"2026-05-25 00:45:05"
20040,211714,,spider,"2026-05-25 00:45:05"
20041,211712,,leafhopper,"2026-05-25 00:45:05"
20042,211711,,aphid,"2026-05-25 00:45:05"
20043,211706,,spider,"2026-05-25 00:45:05"
20044,211700,,ant,"2026-05-25 00:45:05"
20045,211697,,beetle,"2026-05-25 00:45:05"
20046,211696,,spider,"2026-05-25 00:45:05"
20047,211688,,spider,"2026-05-25 00:45:05"
20048,211687,,leafhopper,"2026-05-25 00:45:05"
20049,211685,,spider,"2026-05-25 00:45:05"
20050,211683,,spider,"2026-05-25 00:45:05"
20051,211682,,spider,"2026-05-25 00:45:05"
20052,211679,,spider,"2026-05-25 00:45:05"
20053,211675,,spider,"2026-05-25 00:45:05"
20054,211498,,truebugs,"2026-05-25 00:48:05"
20055,211471,,spider,"2026-05-25 00:51:05"
20056,211330,,spider,"2026-05-25 00:57:04"
20057,211318,,spider,"2026-05-25 00:57:05"
20058,211107,,truebugs,"2026-05-25 01:06:05"
20059,210961,,fly,"2026-05-25 01:15:05"
20060,210884,,spider,"2026-05-25 01:15:05"
20061,210132,,fly,"2026-05-25 01:42:05"
20062,210128,,fly,"2026-05-25 01:42:05"
20063,210027,,beetle,"2026-05-25 01:48:05"
20064,209474,,beetle,"2026-05-25 02:06:04"
20065,209305,,fly,"2026-05-25 02:12:05"
20066,208941,,spider,"2026-05-25 02:24:05"
20067,208938,,beetle,"2026-05-25 02:24:05"
20068,208937,,beetle,"2026-05-25 02:24:05"
20069,208933,,beetle,"2026-05-25 02:24:05"
20070,207795,,truebugs,"2026-05-25 02:30:05"
20071,207525,,,"2026-05-25 02:33:06"
20072,205739,,truebugs,"2026-05-25 02:36:05"
20073,202561,,aphid,"2026-05-25 02:45:05"
20074,199702,,,"2026-05-25 02:51:05"
20075,195368,,bee,"2026-05-25 02:57:05"
20076,192322,,,"2026-05-25 03:03:06"
20077,191209,,,"2026-05-25 03:06:06"
20078,187630,,,"2026-05-25 03:15:06"
20079,187622,,,"2026-05-25 03:15:06"
20080,185395,,aphid,"2026-05-25 03:18:05"
20081,185100,,aphid,"2026-05-25 03:21:06"
20082,184987,,aphid,"2026-05-25 03:21:06"
20083,184691,,aphid,"2026-05-25 03:24:05"
20084,179391,,,"2026-05-25 03:33:06"
20085,175555,,beetle,"2026-05-25 03:39:06"
20086,175228,,,"2026-05-25 03:39:06"
20087,173596,,,"2026-05-25 03:42:05"
20088,167365,,,"2026-05-25 03:48:06"
20089,166043,,beetle,"2026-05-25 03:48:07"
20090,165058,,,"2026-05-25 03:48:07"
20091,161641,,,"2026-05-25 03:54:07"
20092,161616,,,"2026-05-25 03:54:07"
20093,161605,,,"2026-05-25 03:54:07"
20094,161604,,,"2026-05-25 03:54:07"
20095,161599,,,"2026-05-25 03:54:07"
20096,134045,,,"2026-05-25 04:27:06"
20097,105467,,leafhopper,"2026-05-25 04:42:05"
20098,89147,,moths,"2026-05-25 04:45:06"
20099,68737,truebugs,beetle,"2026-05-25 04:54:05"
