ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
17789,205887,,spider,"2025-08-11 00:00:07"
17790,205876,,fly,"2025-08-11 00:00:07"
17791,205875,,caterpillar,"2025-08-11 00:00:07"
17792,205873,,spider,"2025-08-11 00:00:07"
17793,205867,,bee,"2025-08-11 00:00:07"
17794,205864,,spider,"2025-08-11 00:00:07"
17795,205860,,spider,"2025-08-11 00:00:07"
17796,205851,,spider,"2025-08-11 00:00:07"
17797,205847,,spider,"2025-08-11 00:00:07"
17798,205685,,spider,"2025-08-11 00:03:06"
17799,205698,,truebugs,"2025-08-11 00:03:06"
17800,205650,,spider,"2025-08-11 00:03:06"
17801,205628,,beetle,"2025-08-11 00:03:06"
17802,205819,,spider,"2025-08-11 00:03:06"
17803,205817,,beetle,"2025-08-11 00:03:06"
17804,205787,,leafhopper,"2025-08-11 00:03:06"
17805,205786,,grasshopper,"2025-08-11 00:03:06"
17806,205801,,beetle,"2025-08-11 00:03:06"
17807,205751,,leafhopper,"2025-08-11 00:03:06"
17808,205603,,beetle,"2025-08-11 00:03:06"
17809,205044,,spider,"2025-08-11 00:03:06"
17810,205000,,spider,"2025-08-11 00:06:04"
17811,204986,,spider,"2025-08-11 00:06:04"
17812,204970,,grasshopper,"2025-08-11 00:06:04"
17813,205551,,leafhopper,"2025-08-11 00:06:04"
17814,205544,,spider,"2025-08-11 00:06:04"
17815,205515,,caterpillar,"2025-08-11 00:06:04"
17816,205500,,spider,"2025-08-11 00:06:04"
17817,205499,,leafhopper,"2025-08-11 00:06:04"
17818,205498,,grasshopper,"2025-08-11 00:06:04"
17819,205496,,beetle,"2025-08-11 00:06:04"
17820,205495,,grasshopper,"2025-08-11 00:06:04"
17821,205477,,beetle,"2025-08-11 00:06:04"
17822,205476,,leafhopper,"2025-08-11 00:06:04"
17823,205464,,caterpillar,"2025-08-11 00:06:04"
17824,205294,,leafhopper,"2025-08-11 00:09:04"
17825,205286,,spider,"2025-08-11 00:09:04"
17826,205280,,truebugs,"2025-08-11 00:09:04"
17827,205278,,leafhopper,"2025-08-11 00:09:04"
17828,205157,,grasshopper,"2025-08-11 00:12:05"
17829,205102,,spider,"2025-08-11 00:12:05"
17830,204523,,beetle,"2025-08-11 00:30:05"
17831,204522,,beetle,"2025-08-11 00:30:05"
17832,204130,,spider,"2025-08-11 00:30:05"
17833,204111,,spider,"2025-08-11 00:30:05"
17834,204068,,spider,"2025-08-11 00:33:04"
17835,204067,,spider,"2025-08-11 00:33:04"
17836,204263,,beetle,"2025-08-11 00:39:05"
17837,204227,,leafhopper,"2025-08-11 00:42:04"
17838,204069,,spider,"2025-08-11 00:45:05"
17839,203760,,spider,"2025-08-11 00:54:04"
17840,201996,,caterpillar,"2025-08-11 01:42:04"
17841,200781,,caterpillar,"2025-08-11 02:21:05"
17842,200545,,fly,"2025-08-11 02:27:05"
17843,195293,,caterpillar,"2025-08-11 04:57:04"
