ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
14586,184308,,spider,"2025-04-07 00:00:05"
14587,181328,,aphid,"2025-04-07 00:15:04"
14588,180244,,aphid,"2025-04-07 00:24:04"
14589,147613,,caterpillar,"2025-04-07 08:57:04"
14590,184509,,truebugs,"2025-04-14 00:00:06"
14591,184508,,truebugs,"2025-04-14 00:00:06"
14592,184503,,truebugs,"2025-04-14 00:00:06"
14593,184496,,beetle,"2025-04-14 00:00:06"
14594,184490,,beetle,"2025-04-14 00:00:06"
14595,184488,,aphid,"2025-04-14 00:00:06"
14596,184487,,beetle,"2025-04-14 00:00:06"
14597,184485,,aphid,"2025-04-14 00:00:06"
14598,184484,,bee,"2025-04-14 00:00:06"
14599,184482,,leafhopper,"2025-04-14 00:00:06"
14600,184481,,spider,"2025-04-14 00:00:06"
14601,184478,,fly,"2025-04-14 00:00:06"
14602,184475,,beetle,"2025-04-14 00:00:06"
14603,184474,,truebugs,"2025-04-14 00:00:06"
14604,184470,,truebugs,"2025-04-14 00:00:06"
14605,184468,,beetle,"2025-04-14 00:00:06"
14606,184465,,"beetle larva","2025-04-14 00:00:06"
14607,184460,,Psocodea,"2025-04-14 00:00:06"
14608,184457,,beetle,"2025-04-14 00:00:06"
14609,184455,,beetle,"2025-04-14 00:00:06"
14610,184452,,spider,"2025-04-14 00:00:06"
14611,184445,,fly,"2025-04-14 00:00:06"
14612,184443,,beetle,"2025-04-14 00:03:05"
14613,184435,,aphid,"2025-04-14 00:03:05"
14614,184434,,aphid,"2025-04-14 00:03:05"
14615,184426,,ant,"2025-04-14 00:03:05"
14616,184422,,beetle,"2025-04-14 00:03:05"
14617,184421,,aphid,"2025-04-14 00:03:05"
14618,184412,,beetle,"2025-04-14 00:03:05"
14619,184408,,aphid,"2025-04-14 00:03:05"
14620,184400,,moths,"2025-04-14 00:03:05"
14621,184398,,truebugs,"2025-04-14 00:03:05"
14622,184393,,truebugs,"2025-04-14 00:03:05"
14623,184387,,beetle,"2025-04-14 00:03:05"
14624,184386,,aphid,"2025-04-14 00:03:05"
14625,184383,,aphid,"2025-04-14 00:06:05"
14626,184382,,spider,"2025-04-14 00:06:05"
14627,184373,,beetle,"2025-04-14 00:06:05"
14628,184370,,moths,"2025-04-14 00:06:05"
14629,184369,,moths,"2025-04-14 00:06:05"
14630,184305,,Blattodea,"2025-04-14 00:06:05"
14631,180176,,grasshopper,"2025-04-14 00:36:04"
14632,178409,,beetle,"2025-04-14 01:12:06"
14633,178191,,beetle,"2025-04-14 01:15:07"
14634,178188,,beetle,"2025-04-14 01:15:07"
14635,176905,,beetle,"2025-04-14 01:39:06"
14636,176182,,beetle,"2025-04-14 01:54:06"
14637,175901,,beetle,"2025-04-14 01:57:04"
14638,175683,,beetle,"2025-04-14 02:00:05"
14639,174056,,beetle,"2025-04-14 02:15:05"
14640,173738,,beetle,"2025-04-14 02:24:06"
14641,172277,,beetle,"2025-04-14 02:39:04"
14642,172239,,beetle,"2025-04-14 02:42:05"
14643,171893,,beetle,"2025-04-14 02:45:04"
14644,171874,,beetle,"2025-04-14 02:45:04"
14645,171866,,beetle,"2025-04-14 02:45:04"
14646,171506,,beetle,"2025-04-14 02:51:04"
14647,171400,,beetle,"2025-04-14 02:51:04"
14648,171116,,beetle,"2025-04-14 03:00:07"
14649,170954,,beetle,"2025-04-14 03:03:04"
14650,170933,,beetle,"2025-04-14 03:03:04"
14651,170025,,beetle,"2025-04-14 03:12:05"
14652,169473,,beetle,"2025-04-14 03:21:05"
14653,169402,,beetle,"2025-04-14 03:21:05"
14654,169348,,beetle,"2025-04-14 03:24:05"
14655,169165,,beetle,"2025-04-14 03:24:05"
14656,169128,,beetle,"2025-04-14 03:27:04"
14657,169122,,beetle,"2025-04-14 03:27:04"
14658,169102,,beetle,"2025-04-14 03:27:04"
14659,169101,,beetle,"2025-04-14 03:27:04"
14660,169065,,beetle,"2025-04-14 03:27:04"
14661,168362,,beetle,"2025-04-14 03:39:04"
14662,168327,,beetle,"2025-04-14 03:39:04"
14663,168312,,beetle,"2025-04-14 03:39:04"
14664,168098,,beetle,"2025-04-14 03:39:04"
14665,168036,,beetle,"2025-04-14 03:42:04"
14666,167973,,beetle,"2025-04-14 03:42:04"
14667,167959,,beetle,"2025-04-14 03:45:04"
14668,167958,,beetle,"2025-04-14 03:45:04"
14669,167955,,beetle,"2025-04-14 03:45:04"
14670,167946,,beetle,"2025-04-14 03:45:04"
14671,167711,,beetle,"2025-04-14 03:48:04"
14672,167611,,beetle,"2025-04-14 03:51:04"
14673,167530,,"beetle larva","2025-04-14 03:51:04"
14674,167482,,beetle,"2025-04-14 03:51:04"
14675,167446,,beetle,"2025-04-14 03:54:04"
14676,166993,,beetle,"2025-04-14 03:57:04"
14677,166991,,beetle,"2025-04-14 03:57:04"
14678,166987,,beetle,"2025-04-14 03:57:04"
14679,166959,,beetle,"2025-04-14 04:00:07"
14680,166948,,beetle,"2025-04-14 04:00:07"
14681,166923,,beetle,"2025-04-14 04:00:07"
14682,166917,,beetle,"2025-04-14 04:00:07"
14683,166895,,beetle,"2025-04-14 04:00:07"
14684,166886,,beetle,"2025-04-14 04:00:07"
14685,166715,,beetle,"2025-04-14 04:03:05"
14686,166694,,beetle,"2025-04-14 04:03:05"
14687,166673,,beetle,"2025-04-14 04:03:05"
14688,166544,,beetle,"2025-04-14 04:06:06"
14689,166523,,beetle,"2025-04-14 04:06:06"
14690,166241,,beetle,"2025-04-14 04:12:04"
14691,166180,,beetle,"2025-04-14 04:12:04"
14692,166114,,beetle,"2025-04-14 04:15:04"
14693,165983,,beetle,"2025-04-14 04:15:04"
14694,165282,,beetle,"2025-04-14 04:18:04"
14695,165186,,beetle,"2025-04-14 04:18:04"
14696,165140,,beetle,"2025-04-14 04:21:05"
14697,165104,,beetle,"2025-04-14 04:21:05"
14698,165060,,beetle,"2025-04-14 04:21:05"
14699,165033,,beetle,"2025-04-14 04:24:04"
14700,165028,,beetle,"2025-04-14 04:24:04"
14701,165022,,"beetle larva","2025-04-14 04:24:04"
14702,164801,,beetle,"2025-04-14 04:24:04"
14703,164794,,beetle,"2025-04-14 04:24:04"
14704,164747,,beetle,"2025-04-14 04:27:04"
14705,164728,,beetle,"2025-04-14 04:27:04"
14706,164690,,beetle,"2025-04-14 04:27:04"
14707,164448,,beetle,"2025-04-14 04:30:04"
14708,164434,,beetle,"2025-04-14 04:30:04"
14709,164394,,beetle,"2025-04-14 04:30:04"
14710,164372,,beetle,"2025-04-14 04:30:04"
14711,164371,,beetle,"2025-04-14 04:30:04"
14712,164345,,beetle,"2025-04-14 04:30:04"
14713,163597,,beetle,"2025-04-14 04:36:05"
14714,163484,,beetle,"2025-04-14 04:39:04"
14715,163406,,beetle,"2025-04-14 04:42:04"
14716,163034,,beetle,"2025-04-14 04:45:05"
14717,163007,,beetle,"2025-04-14 04:45:05"
14718,162974,,beetle,"2025-04-14 04:45:05"
14719,162969,,beetle,"2025-04-14 04:45:05"
14720,162541,,beetle,"2025-04-14 04:48:04"
14721,162526,,beetle,"2025-04-14 04:48:04"
14722,162513,,beetle,"2025-04-14 04:51:04"
14723,162460,,beetle,"2025-04-14 04:51:04"
14724,161975,,beetle,"2025-04-14 04:57:04"
14725,161963,,beetle,"2025-04-14 04:57:04"
14726,161951,,beetle,"2025-04-14 04:57:04"
14727,161949,,beetle,"2025-04-14 04:57:04"
14728,161632,,beetle,"2025-04-14 05:03:05"
14729,161196,,beetle,"2025-04-14 05:12:05"
14730,161184,,beetle,"2025-04-14 05:12:05"
14731,161155,,beetle,"2025-04-14 05:15:05"
14732,161145,,"beetle larva","2025-04-14 05:15:05"
14733,160876,,beetle,"2025-04-14 05:18:04"
14734,160827,,beetle,"2025-04-14 05:18:04"
14735,160771,,beetle,"2025-04-14 05:18:04"
14736,160601,,beetle,"2025-04-14 05:21:04"
14737,160578,,beetle,"2025-04-14 05:21:04"
14738,160356,,"beetle larva","2025-04-14 05:24:04"
14739,160337,,beetle,"2025-04-14 05:24:04"
14740,159882,,beetle,"2025-04-14 05:33:05"
14741,159875,,beetle,"2025-04-14 05:33:05"
14742,159827,,beetle,"2025-04-14 05:33:05"
14743,159769,,beetle,"2025-04-14 05:33:05"
14744,159253,,beetle,"2025-04-14 05:45:04"
14745,159195,,beetle,"2025-04-14 05:45:04"
14746,159064,,beetle,"2025-04-14 05:48:05"
14747,159003,,beetle,"2025-04-14 05:51:04"
14748,158977,,beetle,"2025-04-14 05:51:04"
14749,158498,,beetle,"2025-04-14 06:00:05"
14750,158457,,beetle,"2025-04-14 06:00:05"
14751,158453,,beetle,"2025-04-14 06:00:05"
14752,157989,,beetle,"2025-04-14 06:09:04"
14753,157943,,beetle,"2025-04-14 06:09:04"
14754,157932,,beetle,"2025-04-14 06:09:04"
14755,157884,,"beetle larva","2025-04-14 06:09:04"
14756,157873,,beetle,"2025-04-14 06:09:04"
14757,157753,,beetle,"2025-04-14 06:12:04"
14758,157752,,beetle,"2025-04-14 06:12:04"
14759,157720,,beetle,"2025-04-14 06:12:04"
14760,157698,,beetle,"2025-04-14 06:12:04"
14761,157694,,beetle,"2025-04-14 06:12:04"
14762,157669,,beetle,"2025-04-14 06:15:04"
14763,153016,,beetle,"2025-04-14 07:12:04"
14764,152969,,beetle,"2025-04-14 07:15:04"
14765,151672,,beetle,"2025-04-14 07:39:04"
14766,151632,,beetle,"2025-04-14 07:42:04"
14767,151438,,beetle,"2025-04-14 07:45:04"
14768,151370,,beetle,"2025-04-14 07:45:04"
14769,151368,,beetle,"2025-04-14 07:45:04"
14770,151344,,beetle,"2025-04-14 07:48:04"
14771,151328,,beetle,"2025-04-14 07:48:04"
14772,149895,,truebugs,"2025-04-14 08:18:04"
14773,149189,,beetle,"2025-04-14 08:33:04"
14774,149126,,beetle,"2025-04-14 08:33:04"
14775,148886,,beetle,"2025-04-14 08:36:04"
14776,148885,,beetle,"2025-04-14 08:36:04"
14777,148857,,"beetle larva","2025-04-14 08:36:04"
14778,148856,,"beetle larva","2025-04-14 08:36:04"
14779,148852,,beetle,"2025-04-14 08:36:04"
14780,148604,,beetle,"2025-04-14 08:45:04"
14781,148579,,beetle,"2025-04-14 08:45:04"
14782,148558,,beetle,"2025-04-14 08:45:04"
14783,148546,,beetle,"2025-04-14 08:45:04"
14784,148525,,beetle,"2025-04-14 08:48:04"
14785,148412,,beetle,"2025-04-14 08:51:04"
14786,148167,,beetle,"2025-04-14 08:54:04"
14787,148155,,beetle,"2025-04-14 08:54:04"
14788,147323,,beetle,"2025-04-14 09:09:05"
14789,147266,,beetle,"2025-04-14 09:09:05"
14790,147048,,beetle,"2025-04-14 09:15:05"
14791,147042,,beetle,"2025-04-14 09:15:05"
14792,147003,,beetle,"2025-04-14 09:15:05"
14793,146941,,beetle,"2025-04-14 09:18:04"
14794,146767,,beetle,"2025-04-14 09:21:04"
14795,145902,,beetle,"2025-04-14 09:30:04"
14796,145105,,beetle,"2025-04-14 09:45:05"
14797,145103,,beetle,"2025-04-14 09:45:05"
14798,145078,,beetle,"2025-04-14 09:45:05"
14799,144999,,beetle,"2025-04-14 09:48:04"
14800,144977,,beetle,"2025-04-14 09:48:04"
14801,144963,,beetle,"2025-04-14 09:48:04"
14802,144956,,beetle,"2025-04-14 09:48:04"
14803,144850,,beetle,"2025-04-14 09:51:04"
14804,144811,,beetle,"2025-04-14 09:51:04"
14805,144185,,beetle,"2025-04-14 09:57:04"
14806,184766,,spider,"2025-04-21 00:00:08"
14807,184761,,leafhopper,"2025-04-21 00:00:08"
14808,184759,,beetle,"2025-04-21 00:00:08"
14809,184758,,leafhopper,"2025-04-21 00:00:08"
14810,184756,,beetle,"2025-04-21 00:00:08"
14811,184755,,leafhopper,"2025-04-21 00:00:08"
14812,184753,,beetle,"2025-04-21 00:00:08"
14813,184750,,beetle,"2025-04-21 00:00:08"
14814,184727,,truebugs,"2025-04-21 00:00:08"
14815,184724,,"beetle larva","2025-04-21 00:00:08"
14816,184722,,aphid,"2025-04-21 00:00:08"
14817,184717,,"beetle larva","2025-04-21 00:00:08"
14818,184714,,spider,"2025-04-21 00:00:08"
14819,184713,,spider,"2025-04-21 00:00:08"
14820,184696,,spider,"2025-04-21 00:03:07"
14821,184674,,spider,"2025-04-21 00:03:07"
14822,184659,,ant,"2025-04-21 00:03:07"
14823,184658,,ant,"2025-04-21 00:03:07"
14824,184657,,aphid,"2025-04-21 00:03:07"
14825,184655,,aphid,"2025-04-21 00:03:07"
14826,184654,,ant,"2025-04-21 00:03:07"
14827,184653,,ant,"2025-04-21 00:03:07"
14828,184649,,spider,"2025-04-21 00:03:07"
14829,184645,,spider,"2025-04-21 00:03:07"
14830,184641,,spider,"2025-04-21 00:06:05"
14831,184632,,beetle,"2025-04-21 00:06:05"
14832,184624,,truebugs,"2025-04-21 00:06:05"
14833,184623,,spider,"2025-04-21 00:06:05"
14834,184606,,"beetle larva","2025-04-21 00:06:05"
14835,184605,,beetle,"2025-04-21 00:06:05"
14836,184604,,spider,"2025-04-21 00:06:05"
14837,184596,,aphid,"2025-04-21 00:06:05"
14838,184595,,beetle,"2025-04-21 00:06:05"
14839,184593,,beetle,"2025-04-21 00:06:05"
14840,184591,,spider,"2025-04-21 00:06:05"
14841,184584,,truebugs,"2025-04-21 00:09:06"
14842,184577,,spider,"2025-04-21 00:09:06"
14843,184576,,spider,"2025-04-21 00:09:06"
14844,184571,,aphid,"2025-04-21 00:09:06"
14845,184546,,truebugs,"2025-04-21 00:09:06"
14846,184543,,truebugs,"2025-04-21 00:09:06"
14847,184535,,aphid,"2025-04-21 00:09:06"
14848,184518,,ant,"2025-04-21 00:09:06"
14849,184517,,fly,"2025-04-21 00:09:06"
14850,184515,,spider,"2025-04-21 00:09:06"
14851,184514,,beetle,"2025-04-21 00:09:06"
14852,184506,,beetle,"2025-04-21 00:12:07"
14853,184499,,fly,"2025-04-21 00:12:07"
14854,184483,,beetle,"2025-04-21 00:12:07"
14855,184476,,beetle,"2025-04-21 00:12:07"
14856,177142,,fly,"2025-04-21 01:48:06"
14857,176615,,truebugs,"2025-04-21 02:00:09"
14858,175483,,truebugs,"2025-04-21 02:15:07"
14859,169694,,truebugs,"2025-04-21 03:30:06"
14860,167888,,Psocodea,"2025-04-21 03:57:06"
14861,145429,fly,truebugs,"2025-04-21 09:48:06"
14862,185253,,spider,"2025-04-28 00:00:07"
14863,185227,,aphid,"2025-04-28 00:03:05"
14864,185216,,ant,"2025-04-28 00:03:05"
14865,185214,,ant,"2025-04-28 00:03:05"
14866,185212,,ant,"2025-04-28 00:03:05"
14867,185211,,ant,"2025-04-28 00:03:05"
14868,185210,,ant,"2025-04-28 00:03:05"
14869,185209,,ant,"2025-04-28 00:03:05"
14870,185208,,ant,"2025-04-28 00:03:05"
14871,185192,,fly,"2025-04-28 00:03:05"
14872,185168,,spider,"2025-04-28 00:03:05"
14873,185136,,spider,"2025-04-28 00:03:05"
14874,185130,,spider,"2025-04-28 00:03:05"
14875,185128,,spider,"2025-04-28 00:06:05"
14876,185120,,"beetle larva","2025-04-28 00:06:05"
14877,185116,,truebugs,"2025-04-28 00:06:05"
14878,185110,,aphid,"2025-04-28 00:06:05"
14879,185108,,"beetle larva","2025-04-28 00:06:05"
14880,185096,,truebugs,"2025-04-28 00:06:05"
14881,185095,,truebugs,"2025-04-28 00:06:05"
14882,185085,,"beetle larva","2025-04-28 00:06:05"
14883,185083,,moths,"2025-04-28 00:06:05"
14884,185081,,moths,"2025-04-28 00:06:05"
14885,185075,,aphid,"2025-04-28 00:06:05"
14886,185061,,grasshopper,"2025-04-28 00:09:04"
14887,185051,,caterpillar,"2025-04-28 00:09:05"
14888,185050,,beetle,"2025-04-28 00:09:05"
14889,185049,,beetle,"2025-04-28 00:09:05"
14890,185046,,beetle,"2025-04-28 00:09:05"
14891,185044,,spider,"2025-04-28 00:09:05"
14892,185042,,truebugs,"2025-04-28 00:09:05"
14893,185040,,aphid,"2025-04-28 00:09:05"
14894,185039,,beetle,"2025-04-28 00:09:05"
14895,185038,,beetle,"2025-04-28 00:09:05"
14896,185036,,beetle,"2025-04-28 00:09:05"
14897,185035,,beetle,"2025-04-28 00:09:05"
14898,185034,,ant,"2025-04-28 00:09:05"
14899,185033,,truebugs,"2025-04-28 00:09:05"
14900,185031,,"beetle larva","2025-04-28 00:09:05"
14901,185029,,"beetle larva","2025-04-28 00:09:05"
14902,185028,,truebugs,"2025-04-28 00:09:05"
14903,185026,,spider,"2025-04-28 00:09:05"
14904,185022,,spider,"2025-04-28 00:09:05"
14905,185019,,truebugs,"2025-04-28 00:12:05"
14906,185017,,beetle,"2025-04-28 00:12:05"
14907,185005,,spider,"2025-04-28 00:12:05"
14908,185001,,"beetle larva","2025-04-28 00:12:05"
14909,184999,,beetle,"2025-04-28 00:12:05"
14910,184998,,truebugs,"2025-04-28 00:12:05"
14911,184997,,aphid,"2025-04-28 00:12:05"
14912,184990,,beetle,"2025-04-28 00:12:05"
14913,184988,,ant,"2025-04-28 00:12:05"
14914,184969,,fly,"2025-04-28 00:12:05"
14915,184966,,aphid,"2025-04-28 00:12:05"
14916,184960,,truebugs,"2025-04-28 00:12:05"
14917,184959,,"beetle larva","2025-04-28 00:12:05"
14918,184958,,beetle,"2025-04-28 00:12:05"
14919,184957,,"beetle larva","2025-04-28 00:12:05"
14920,184953,,beetle,"2025-04-28 00:12:05"
14921,184950,,beetle,"2025-04-28 00:12:05"
14922,184949,,beetle,"2025-04-28 00:12:05"
14923,184941,,Neuroptera,"2025-04-28 00:12:05"
14924,184926,,spider,"2025-04-28 00:15:05"
14925,184906,,beetle,"2025-04-28 00:15:05"
14926,184903,,beetle,"2025-04-28 00:15:05"
14927,184902,,spider,"2025-04-28 00:15:05"
14928,184901,,"beetle larva","2025-04-28 00:15:05"
14929,184900,,beetle,"2025-04-28 00:15:05"
14930,184899,,spider,"2025-04-28 00:15:05"
14931,184890,,truebugs,"2025-04-28 00:15:05"
14932,184888,,leafhopper,"2025-04-28 00:15:05"
14933,184885,,spider,"2025-04-28 00:15:05"
14934,184881,,beetle,"2025-04-28 00:15:05"
14935,184873,,aphid,"2025-04-28 00:15:05"
14936,184870,,aphid,"2025-04-28 00:15:05"
14937,184868,,truebugs,"2025-04-28 00:15:05"
14938,184867,,beetle,"2025-04-28 00:15:05"
14939,184864,,beetle,"2025-04-28 00:18:05"
14940,184861,,aphid,"2025-04-28 00:18:05"
14941,184853,,beetle,"2025-04-28 00:18:05"
14942,184851,,spider,"2025-04-28 00:18:05"
14943,184850,,daddylonglegs,"2025-04-28 00:18:05"
14944,184849,,aphid,"2025-04-28 00:18:05"
14945,184752,,leafhopper,"2025-04-28 00:18:05"
14946,184749,,beetle,"2025-04-28 00:18:05"
14947,170794,moths,caterpillar,"2025-04-28 03:36:04"
14948,167885,,truebugs,"2025-04-28 04:15:04"
14949,166050,,leafhopper,"2025-04-28 04:45:04"
14950,185526,,leafhopper,"2025-05-05 00:00:05"
14951,185524,,spider,"2025-05-05 00:00:05"
14952,185522,,fly,"2025-05-05 00:00:05"
14953,185517,,fly,"2025-05-05 00:00:05"
14954,185516,,moths,"2025-05-05 00:00:05"
14955,185511,,spider,"2025-05-05 00:00:05"
14956,185509,,spider,"2025-05-05 00:00:05"
14957,185494,,truebugs,"2025-05-05 00:00:05"
14958,185472,,beetle,"2025-05-05 00:00:05"
14959,185470,,beetle,"2025-05-05 00:00:05"
14960,185469,,beetle,"2025-05-05 00:00:05"
14961,185467,,aphid,"2025-05-05 00:00:05"
14962,185466,,beetle,"2025-05-05 00:00:05"
14963,185461,,"beetle larva","2025-05-05 00:03:04"
14964,185460,,"beetle larva","2025-05-05 00:03:04"
14965,185459,,spider,"2025-05-05 00:03:04"
14966,185458,,spider,"2025-05-05 00:03:04"
14967,185453,,truebugs,"2025-05-05 00:03:04"
14968,185447,,aphid,"2025-05-05 00:03:04"
14969,185446,,aphid,"2025-05-05 00:03:04"
14970,185445,,aphid,"2025-05-05 00:03:04"
14971,185431,,aphid,"2025-05-05 00:03:04"
14972,185430,,aphid,"2025-05-05 00:03:04"
14973,185420,,"beetle larva","2025-05-05 00:03:04"
14974,185419,,"beetle larva","2025-05-05 00:03:04"
14975,185418,,beetle,"2025-05-05 00:03:04"
14976,185416,,beetle,"2025-05-05 00:03:04"
14977,185414,,aphid,"2025-05-05 00:03:04"
14978,185413,,beetle,"2025-05-05 00:03:04"
14979,185409,,beetle,"2025-05-05 00:03:04"
14980,185406,,aphid,"2025-05-05 00:03:04"
14981,185400,,"beetle larva","2025-05-05 00:03:04"
14982,185399,,beetle,"2025-05-05 00:03:04"
14983,185394,,caterpillar,"2025-05-05 00:06:05"
14984,185389,,beetle,"2025-05-05 00:06:05"
14985,185386,,fly,"2025-05-05 00:06:05"
14986,185374,,fly,"2025-05-05 00:06:05"
14987,185370,,ant,"2025-05-05 00:06:05"
14988,185369,,spider,"2025-05-05 00:06:05"
14989,185358,,spider,"2025-05-05 00:06:05"
14990,185345,,daddylonglegs,"2025-05-05 00:06:05"
14991,185333,,caterpillar,"2025-05-05 00:09:04"
14992,185321,,caterpillar,"2025-05-05 00:09:04"
14993,185319,,caterpillar,"2025-05-05 00:09:04"
14994,185309,,spider,"2025-05-05 00:09:04"
14995,185269,,beetle,"2025-05-05 00:12:04"
14996,185265,,caterpillar,"2025-05-05 00:12:04"
14997,185263,,spider,"2025-05-05 00:12:04"
14998,185236,,aphid,"2025-05-05 00:12:04"
14999,185235,,aphid,"2025-05-05 00:12:04"
15000,185230,,aphid,"2025-05-05 00:12:04"
15001,185188,,beetle,"2025-05-05 00:15:06"
15002,185107,,beetle,"2025-05-05 00:18:05"
15003,185102,,fly,"2025-05-05 00:18:05"
15004,185099,,beetle,"2025-05-05 00:18:05"
15005,185083,moths,caterpillar,"2025-05-05 00:18:05"
15006,184622,,ant,"2025-05-05 00:36:05"
15007,184462,,bee,"2025-05-05 00:42:04"
15008,163968,,caterpillar,"2025-05-05 05:15:05"
15009,158123,,Embioptera,"2025-05-05 06:48:05"
15010,151016,,Trombidiformes,"2025-05-05 08:36:04"
15011,186764,,ant,"2025-05-12 00:00:08"
15012,186761,,beetle,"2025-05-12 00:00:08"
15013,186755,,spider,"2025-05-12 00:00:08"
15014,186748,,fly,"2025-05-12 00:00:08"
15015,186623,,truebugs,"2025-05-12 00:00:08"
15016,186618,,beetle,"2025-05-12 00:00:08"
15017,186615,,"beetle larva","2025-05-12 00:00:08"
15018,186611,,spider,"2025-05-12 00:00:08"
15019,186605,,bee,"2025-05-12 00:00:08"
15020,186598,,spider,"2025-05-12 00:00:08"
15021,186597,,moths,"2025-05-12 00:00:08"
15022,186595,,"beetle larva","2025-05-12 00:00:08"
15023,186593,,Neuroptera,"2025-05-12 00:00:08"
15024,186591,,truebugs,"2025-05-12 00:03:06"
15025,186583,,leafhopper,"2025-05-12 00:03:06"
15026,186576,,spider,"2025-05-12 00:03:06"
15027,186572,,"beetle larva","2025-05-12 00:03:06"
15028,186568,,leafhopper,"2025-05-12 00:03:06"
15029,186566,,Psocodea,"2025-05-12 00:03:06"
15030,186565,,leafhopper,"2025-05-12 00:03:06"
15031,186562,,Psocodea,"2025-05-12 00:03:06"
15032,186559,,truebugs,"2025-05-12 00:03:06"
15033,186548,,spider,"2025-05-12 00:03:06"
15034,186545,,Psocodea,"2025-05-12 00:03:06"
15035,186540,,Psocodea,"2025-05-12 00:03:06"
15036,186536,,spider,"2025-05-12 00:03:06"
15037,186528,,truebugs,"2025-05-12 00:03:06"
15038,186527,,spider,"2025-05-12 00:03:06"
15039,186522,,spider,"2025-05-12 00:03:06"
15040,186513,,beetle,"2025-05-12 00:06:06"
15041,186510,,ant,"2025-05-12 00:06:06"
15042,186504,,beetle,"2025-05-12 00:06:06"
15043,186496,,leafhopper,"2025-05-12 00:06:06"
15044,186494,,leafhopper,"2025-05-12 00:06:06"
15045,186325,,Neuroptera,"2025-05-12 00:09:06"
15046,186312,,moths,"2025-05-12 00:09:06"
15047,186302,,spider,"2025-05-12 00:09:06"
15048,186280,,beetle,"2025-05-12 00:09:06"
15049,186269,,beetle,"2025-05-12 00:09:06"
15050,186258,,ant,"2025-05-12 00:09:06"
15051,186257,,beetle,"2025-05-12 00:09:06"
15052,186256,,ant,"2025-05-12 00:12:04"
