ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
16673,201408,,spider,"2025-07-07 00:00:06"
16674,201183,,fly,"2025-07-07 00:00:06"
16675,201158,,fly,"2025-07-07 00:00:06"
16676,201150,,truebugs,"2025-07-07 00:03:05"
16677,201149,,truebugs,"2025-07-07 00:03:05"
16678,201147,,grasshopper,"2025-07-07 00:03:05"
16679,201144,,beetle,"2025-07-07 00:03:05"
16680,200584,,truebugs,"2025-07-07 00:03:05"
16681,201137,,Psocodea,"2025-07-07 00:03:05"
16682,201135,,leafhopper,"2025-07-07 00:03:05"
16683,200572,,caterpillar,"2025-07-07 00:03:05"
16684,200570,,Dermaptera,"2025-07-07 00:03:05"
16685,201133,,leafhopper,"2025-07-07 00:03:05"
16686,201132,,fly,"2025-07-07 00:03:05"
16687,201131,,fly,"2025-07-07 00:03:05"
16688,201130,,fly,"2025-07-07 00:03:05"
16689,201128,,spider,"2025-07-07 00:03:05"
16690,201126,,beetle,"2025-07-07 00:03:05"
16691,201122,,fly,"2025-07-07 00:03:05"
16692,201121,,beetle,"2025-07-07 00:03:05"
16693,201120,,beetle,"2025-07-07 00:03:05"
16694,201119,,spider,"2025-07-07 00:03:05"
16695,201117,,spider,"2025-07-07 00:03:05"
16696,201116,,fly,"2025-07-07 00:03:05"
16697,201115,,Trichoptera,"2025-07-07 00:03:05"
16698,201112,,Psocodea,"2025-07-07 00:03:05"
16699,201107,,beetle,"2025-07-07 00:03:05"
16700,201104,,beetle,"2025-07-07 00:06:05"
16701,201103,,leafhopper,"2025-07-07 00:06:05"
16702,201102,,bee,"2025-07-07 00:06:05"
16703,201101,,bee,"2025-07-07 00:06:05"
16704,201100,,spider,"2025-07-07 00:06:05"
16705,201099,,spider,"2025-07-07 00:06:05"
16706,201094,,fly,"2025-07-07 00:06:05"
16707,201093,,bee,"2025-07-07 00:06:05"
16708,201091,,spider,"2025-07-07 00:06:05"
16709,201088,,grasshopper,"2025-07-07 00:06:05"
16710,201063,,spider,"2025-07-07 00:06:05"
16711,201012,,spider,"2025-07-07 00:06:05"
16712,201002,,spider,"2025-07-07 00:06:05"
16713,201000,,beetle,"2025-07-07 00:06:05"
16714,200989,,Psocodea,"2025-07-07 00:09:05"
16715,200983,,spider,"2025-07-07 00:09:05"
16716,200974,,ant,"2025-07-07 00:09:05"
16717,200970,,ant,"2025-07-07 00:09:05"
16718,200966,,spider,"2025-07-07 00:09:05"
16719,200965,,ant,"2025-07-07 00:09:05"
16720,200963,,ant,"2025-07-07 00:09:05"
16721,200959,,ant,"2025-07-07 00:09:05"
16722,200948,,spider,"2025-07-07 00:09:05"
16723,200946,,Psocodea,"2025-07-07 00:09:05"
16724,200935,,beetle,"2025-07-07 00:09:05"
16725,200927,,beetle,"2025-07-07 00:09:05"
16726,200919,,spider,"2025-07-07 00:09:05"
16727,200918,,spider,"2025-07-07 00:09:05"
16728,200904,,caterpillar,"2025-07-07 00:09:05"
16729,200895,,leafhopper,"2025-07-07 00:12:04"
16730,200892,,sawfly,"2025-07-07 00:12:04"
16731,200884,,spider,"2025-07-07 00:12:04"
16732,200867,,ant,"2025-07-07 00:12:04"
16733,200865,,spider,"2025-07-07 00:12:04"
16734,200851,,spider,"2025-07-07 00:12:04"
16735,200849,,caterpillar,"2025-07-07 00:12:04"
16736,200835,,truebugs,"2025-07-07 00:12:04"
16737,200830,,grasshopper,"2025-07-07 00:12:04"
16738,200826,,beetle,"2025-07-07 00:15:05"
16739,200813,,grasshopper,"2025-07-07 00:15:05"
16740,200809,,spider,"2025-07-07 00:15:05"
16741,200795,,truebugs,"2025-07-07 00:15:05"
16742,200522,,grasshopper,"2025-07-07 00:15:05"
16743,200520,,ant,"2025-07-07 00:15:05"
16744,200513,,caterpillar,"2025-07-07 00:15:05"
16745,200790,,leafhopper,"2025-07-07 00:15:05"
16746,200780,,Psocodea,"2025-07-07 00:15:05"
16747,200778,,beetle,"2025-07-07 00:15:05"
16748,200777,,beetle,"2025-07-07 00:15:05"
16749,200776,,Psocodea,"2025-07-07 00:15:05"
16750,200774,,Psocodea,"2025-07-07 00:15:05"
16751,200773,,Psocodea,"2025-07-07 00:15:05"
16752,200772,,Psocodea,"2025-07-07 00:15:05"
16753,200752,,beetle,"2025-07-07 00:15:05"
16754,200751,,spider,"2025-07-07 00:15:05"
16755,200733,,leafhopper,"2025-07-07 00:15:05"
16756,200731,,Psocodea,"2025-07-07 00:18:05"
16757,200728,,spider,"2025-07-07 00:18:05"
16758,200722,,bee,"2025-07-07 00:18:05"
16759,200718,,bee,"2025-07-07 00:18:05"
16760,200717,,beetle,"2025-07-07 00:18:05"
16761,200716,,Psocodea,"2025-07-07 00:18:05"
16762,200714,,beetle,"2025-07-07 00:18:05"
16763,200697,,spider,"2025-07-07 00:18:05"
16764,200695,,leafhopper,"2025-07-07 00:18:05"
16765,200679,,spider,"2025-07-07 00:18:05"
16766,200678,,spider,"2025-07-07 00:18:05"
16767,200672,,spider,"2025-07-07 00:18:05"
16768,200659,,spider,"2025-07-07 00:21:04"
16769,200645,,fly,"2025-07-07 00:21:04"
16770,200644,,beetle,"2025-07-07 00:21:04"
16771,200638,,moths,"2025-07-07 00:21:04"
16772,200636,,beetle,"2025-07-07 00:21:04"
16773,200634,,beetle,"2025-07-07 00:21:04"
16774,200621,,beetle,"2025-07-07 00:21:04"
16775,200614,,leafhopper,"2025-07-07 00:21:04"
16776,200601,,spider,"2025-07-07 00:21:04"
16777,200591,,beetle,"2025-07-07 00:24:05"
16778,200589,,beetle,"2025-07-07 00:24:05"
16779,200587,,beetle,"2025-07-07 00:24:05"
16780,200577,,spider,"2025-07-07 00:24:05"
16781,200575,,spider,"2025-07-07 00:24:05"
16782,200564,,spider,"2025-07-07 00:24:05"
16783,200557,,caterpillar,"2025-07-07 00:24:05"
16784,200552,,spider,"2025-07-07 00:24:05"
16785,200550,,bee,"2025-07-07 00:24:05"
16786,200548,,caterpillar,"2025-07-07 00:24:05"
16787,200535,,ant,"2025-07-07 00:24:05"
16788,200531,,truebugs,"2025-07-07 00:24:05"
16789,200530,,spider,"2025-07-07 00:24:05"
16790,200525,,caterpillar,"2025-07-07 00:24:05"
16791,200523,,caterpillar,"2025-07-07 00:24:05"
16792,200500,,caterpillar,"2025-07-07 00:27:05"
16793,200498,,spider,"2025-07-07 00:27:05"
16794,200496,,caterpillar,"2025-07-07 00:27:05"
16795,200495,,caterpillar,"2025-07-07 00:27:05"
16796,200490,,caterpillar,"2025-07-07 00:27:05"
16797,200488,,spider,"2025-07-07 00:27:05"
16798,200487,,leafhopper,"2025-07-07 00:27:05"
16799,200484,,spider,"2025-07-07 00:27:05"
16800,200482,,spider,"2025-07-07 00:27:05"
16801,200481,,spider,"2025-07-07 00:27:05"
16802,200439,,truebugs,"2025-07-07 00:27:05"
16803,200438,,ant,"2025-07-07 00:27:05"
16804,200381,,spider,"2025-07-07 00:30:06"
16805,200359,,spider,"2025-07-07 00:30:06"
16806,200354,,beetle,"2025-07-07 00:30:06"
16807,200351,,caterpillar,"2025-07-07 00:30:06"
16808,200349,,beetle,"2025-07-07 00:30:06"
16809,200333,,beetle,"2025-07-07 00:30:06"
16810,200332,,spider,"2025-07-07 00:30:06"
16811,200328,,grasshopper,"2025-07-07 00:30:06"
16812,200321,,leafhopper,"2025-07-07 00:30:06"
16813,200314,,spider,"2025-07-07 00:30:06"
16814,200311,,spider,"2025-07-07 00:33:05"
16815,200306,,caterpillar,"2025-07-07 00:33:05"
16816,200296,,caterpillar,"2025-07-07 00:33:05"
16817,200289,,spider,"2025-07-07 00:33:05"
16818,200281,,spider,"2025-07-07 00:33:05"
16819,200279,,beetle,"2025-07-07 00:33:05"
16820,200266,,leafhopper,"2025-07-07 00:33:05"
16821,200264,,fly,"2025-07-07 00:33:05"
16822,200260,,grasshopper,"2025-07-07 00:33:05"
16823,200244,,fly,"2025-07-07 00:33:05"
16824,200235,,fly,"2025-07-07 00:33:05"
16825,200227,,grasshopper,"2025-07-07 00:33:05"
16826,200224,,moths,"2025-07-07 00:33:05"
16827,200215,,spider,"2025-07-07 00:36:05"
16828,200202,,beetle,"2025-07-07 00:36:05"
16829,200199,,caterpillar,"2025-07-07 00:36:05"
16830,200171,,beetle,"2025-07-07 00:36:05"
16831,200165,,beetle,"2025-07-07 00:36:05"
16832,200164,,beetle,"2025-07-07 00:36:05"
16833,200162,,spider,"2025-07-07 00:36:05"
16834,200161,,spider,"2025-07-07 00:36:05"
16835,200158,,beetle,"2025-07-07 00:36:05"
16836,200150,,spider,"2025-07-07 00:39:05"
16837,200140,,spider,"2025-07-07 00:39:05"
16838,200134,,spider,"2025-07-07 00:39:05"
16839,200116,,grasshopper,"2025-07-07 00:39:05"
16840,200112,,beetle,"2025-07-07 00:39:05"
16841,199950,,spider,"2025-07-07 00:39:05"
16842,200077,,sawfly,"2025-07-07 00:39:05"
16843,200029,,"beetle larva","2025-07-07 00:39:05"
16844,199965,,ant,"2025-07-07 00:39:05"
16845,199960,,fly,"2025-07-07 00:39:05"
16846,199868,,beetle,"2025-07-07 00:42:05"
16847,199819,,leafhopper,"2025-07-07 00:45:05"
16848,199818,,leafhopper,"2025-07-07 00:45:05"
16849,199803,,beetle,"2025-07-07 00:45:05"
16850,199802,,leafhopper,"2025-07-07 00:45:05"
16851,199766,,leafhopper,"2025-07-07 00:48:04"
16852,199703,,Isopoda,"2025-07-07 00:48:04"
16853,199695,,Isopoda,"2025-07-07 00:51:04"
16854,198857,,spider,"2025-07-07 01:18:05"
16855,198827,,spider,"2025-07-07 01:18:05"
16856,198652,,bee,"2025-07-07 01:24:04"
16857,198576,,spider,"2025-07-07 01:27:04"
16858,198423,,beetle,"2025-07-07 01:33:05"
16859,198043,,caterpillar,"2025-07-07 01:48:05"
16860,198033,,caterpillar,"2025-07-07 01:48:05"
16861,198015,,caterpillar,"2025-07-07 01:51:04"
16862,197906,,spider,"2025-07-07 01:51:04"
16863,197229,,spider,"2025-07-07 02:09:05"
16864,195270,,spider,"2025-07-07 02:51:05"
16865,195168,,aphid,"2025-07-07 02:54:05"
16866,194807,,spider,"2025-07-07 03:06:04"
16867,194196,,fly,"2025-07-07 03:24:04"
16868,193927,,spider,"2025-07-07 03:30:06"
16869,193678,,spider,"2025-07-07 03:36:04"
16870,193538,,spider,"2025-07-07 03:42:04"
16871,193427,,spider,"2025-07-07 03:45:04"
16872,193348,,spider,"2025-07-07 03:45:04"
16873,193255,,spider,"2025-07-07 03:45:04"
16874,193217,,spider,"2025-07-07 03:48:04"
16875,193162,,spider,"2025-07-07 03:48:04"
16876,193126,,spider,"2025-07-07 03:51:05"
16877,193095,,spider,"2025-07-07 03:51:05"
16878,192856,,spider,"2025-07-07 04:00:10"
16879,192462,,spider,"2025-07-07 04:12:05"
16880,192436,,spider,"2025-07-07 04:12:05"
16881,192122,,spider,"2025-07-07 04:21:05"
16882,191773,,spider,"2025-07-07 04:24:06"
16883,191967,,truebugs,"2025-07-07 04:27:05"
16884,191331,,spider,"2025-07-07 04:42:04"
16885,191322,,spider,"2025-07-07 04:42:04"
16886,191320,,spider,"2025-07-07 04:42:04"
16887,190813,,aphid,"2025-07-07 04:57:04"
16888,190713,,aphid,"2025-07-07 05:00:10"
16889,190703,,spider,"2025-07-07 05:00:10"
16890,190535,,aphid,"2025-07-07 05:03:06"
16891,190520,,spider,"2025-07-07 05:03:06"
16892,190467,,spider,"2025-07-07 05:06:06"
16893,190357,,aphid,"2025-07-07 05:06:06"
16894,190346,,aphid,"2025-07-07 05:06:06"
16895,190264,,aphid,"2025-07-07 05:09:05"
16896,190251,,aphid,"2025-07-07 05:09:06"
16897,190250,,aphid,"2025-07-07 05:09:06"
16898,190242,,aphid,"2025-07-07 05:09:06"
16899,190202,,aphid,"2025-07-07 05:12:04"
16900,190201,,aphid,"2025-07-07 05:12:04"
16901,190186,,aphid,"2025-07-07 05:12:04"
16902,190177,,aphid,"2025-07-07 05:12:04"
16903,190175,,aphid,"2025-07-07 05:12:04"
16904,190174,,aphid,"2025-07-07 05:15:05"
16905,190136,,spider,"2025-07-07 05:15:05"
16906,190058,,spider,"2025-07-07 05:18:05"
16907,189944,,aphid,"2025-07-07 05:21:05"
16908,189405,,aphid,"2025-07-07 05:33:05"
16909,189378,,aphid,"2025-07-07 05:36:05"
16910,189369,,aphid,"2025-07-07 05:36:05"
16911,189117,,spider,"2025-07-07 05:42:04"
16912,188993,,aphid,"2025-07-07 05:45:05"
16913,188958,,aphid,"2025-07-07 05:48:05"
16914,188955,,spider,"2025-07-07 05:48:05"
16915,188661,,aphid,"2025-07-07 05:54:05"
16916,188651,,aphid,"2025-07-07 05:54:05"
16917,188641,,spider,"2025-07-07 05:54:05"
16918,188554,,aphid,"2025-07-07 05:57:05"
16919,188539,,aphid,"2025-07-07 05:57:05"
16920,188335,,aphid,"2025-07-07 06:03:05"
16921,188323,,aphid,"2025-07-07 06:03:05"
16922,188307,,aphid,"2025-07-07 06:03:05"
16923,188300,,aphid,"2025-07-07 06:03:05"
16924,188295,,aphid,"2025-07-07 06:06:05"
16925,188125,,aphid,"2025-07-07 06:09:05"
16926,187989,,aphid,"2025-07-07 06:15:05"
16927,187985,,aphid,"2025-07-07 06:15:05"
16928,187983,,aphid,"2025-07-07 06:15:05"
16929,187974,,aphid,"2025-07-07 06:15:05"
16930,187896,,aphid,"2025-07-07 06:15:05"
16931,187726,,spider,"2025-07-07 06:21:05"
16932,187696,,spider,"2025-07-07 06:21:05"
16933,187691,,spider,"2025-07-07 06:21:05"
16934,187647,,spider,"2025-07-07 06:24:05"
16935,187636,,spider,"2025-07-07 06:24:05"
16936,187627,,spider,"2025-07-07 06:24:05"
16937,187620,,moths,"2025-07-07 06:24:05"
16938,187618,,spider,"2025-07-07 06:24:05"
16939,187536,,aphid,"2025-07-07 06:27:05"
16940,187028,,aphid,"2025-07-07 06:42:05"
16941,187015,,aphid,"2025-07-07 06:45:05"
16942,186900,,aphid,"2025-07-07 06:48:05"
16943,186881,,aphid,"2025-07-07 06:48:05"
16944,186607,,aphid,"2025-07-07 06:51:06"
16945,186553,,aphid,"2025-07-07 06:54:05"
16946,186552,,aphid,"2025-07-07 06:54:05"
16947,186535,,aphid,"2025-07-07 06:54:05"
16948,186517,,aphid,"2025-07-07 06:57:04"
16949,186499,,aphid,"2025-07-07 06:57:04"
16950,186340,,truebugs,"2025-07-07 07:00:08"
16951,186100,,leafhopper,"2025-07-07 07:06:05"
16952,186067,,aphid,"2025-07-07 07:06:05"
16953,186009,,aphid,"2025-07-07 07:09:05"
16954,185941,,aphid,"2025-07-07 07:12:06"
16955,185908,,aphid,"2025-07-07 07:15:06"
16956,185762,,aphid,"2025-07-07 07:18:05"
16957,185746,,aphid,"2025-07-07 07:18:05"
16958,185739,,truebugs,"2025-07-07 07:18:05"
16959,185720,,aphid,"2025-07-07 07:18:05"
16960,185719,,Psocodea,"2025-07-07 07:18:05"
16961,185696,,aphid,"2025-07-07 07:21:05"
16962,185391,,beetle,"2025-07-07 07:30:06"
16963,185339,,aphid,"2025-07-07 07:33:05"
16964,185338,,aphid,"2025-07-07 07:33:05"
16965,185279,,aphid,"2025-07-07 07:36:06"
16966,185272,,truebugs,"2025-07-07 07:36:06"
16967,185267,,beetle,"2025-07-07 07:36:06"
16968,185254,,bee,"2025-07-07 07:36:06"
16969,185239,,aphid,"2025-07-07 07:39:05"
16970,185238,,aphid,"2025-07-07 07:39:05"
16971,185233,,aphid,"2025-07-07 07:39:05"
16972,185232,,aphid,"2025-07-07 07:39:05"
16973,185231,,aphid,"2025-07-07 07:39:05"
16974,185229,,aphid,"2025-07-07 07:39:05"
16975,185023,,aphid,"2025-07-07 07:48:05"
16976,184947,,Psocodea,"2025-07-07 07:51:05"
16977,184886,,truebugs,"2025-07-07 07:51:05"
16978,184723,,aphid,"2025-07-07 07:57:05"
16979,184555,,aphid,"2025-07-07 08:03:05"
16980,184521,,aphid,"2025-07-07 08:06:05"
16981,184510,,Psocodea,"2025-07-07 08:06:05"
16982,184486,,aphid,"2025-07-07 08:06:05"
16983,184438,,aphid,"2025-07-07 08:09:05"
16984,184399,,aphid,"2025-07-07 08:12:05"
16985,184384,,aphid,"2025-07-07 08:12:05"
16986,182087,,aphid,"2025-07-07 08:27:05"
16987,182086,,aphid,"2025-07-07 08:27:05"
16988,181864,,truebugs,"2025-07-07 08:27:05"
16989,181545,,truebugs,"2025-07-07 08:30:07"
16990,181543,,truebugs,"2025-07-07 08:30:07"
16991,181537,,truebugs,"2025-07-07 08:30:07"
16992,181527,,truebugs,"2025-07-07 08:33:05"
16993,181526,,truebugs,"2025-07-07 08:33:05"
16994,181525,,truebugs,"2025-07-07 08:33:05"
16995,181522,,truebugs,"2025-07-07 08:33:05"
16996,181520,,truebugs,"2025-07-07 08:33:05"
16997,181517,,truebugs,"2025-07-07 08:33:05"
16998,181516,,truebugs,"2025-07-07 08:33:05"
16999,181457,,truebugs,"2025-07-07 08:33:05"
17000,181455,,truebugs,"2025-07-07 08:33:05"
17001,181454,,truebugs,"2025-07-07 08:33:05"
17002,181452,,truebugs,"2025-07-07 08:33:05"
17003,180695,,leafhopper,"2025-07-07 08:42:05"
17004,180228,,leafhopper,"2025-07-07 08:48:05"
17005,180124,,aphid,"2025-07-07 08:51:04"
17006,180108,,leafhopper,"2025-07-07 08:51:04"
17007,179702,,beetle,"2025-07-07 09:00:06"
17008,179453,,leafhopper,"2025-07-07 09:06:06"
17009,179434,,leafhopper,"2025-07-07 09:09:06"
17010,179393,,beetle,"2025-07-07 09:09:06"
17011,178985,,truebugs,"2025-07-07 09:15:06"
17012,178983,,Neuroptera,"2025-07-07 09:15:06"
17013,178978,,truebugs,"2025-07-07 09:15:06"
17014,178970,,Neuroptera,"2025-07-07 09:15:06"
17015,178967,,Neuroptera,"2025-07-07 09:15:06"
17016,178760,,leafhopper,"2025-07-07 09:18:06"
17017,178750,,leafhopper,"2025-07-07 09:18:06"
17018,178728,,leafhopper,"2025-07-07 09:21:05"
17019,178714,,leafhopper,"2025-07-07 09:21:05"
17020,178702,,leafhopper,"2025-07-07 09:21:05"
17021,178676,,leafhopper,"2025-07-07 09:21:05"
17022,178674,,leafhopper,"2025-07-07 09:21:05"
17023,178661,,leafhopper,"2025-07-07 09:21:05"
17024,178657,,leafhopper,"2025-07-07 09:21:05"
17025,178656,,leafhopper,"2025-07-07 09:21:05"
17026,178625,,beetle,"2025-07-07 09:24:05"
17027,178098,,aphid,"2025-07-07 09:33:06"
17028,178054,,aphid,"2025-07-07 09:36:05"
17029,178044,,truebugs,"2025-07-07 09:36:05"
17030,177756,,Psocodea,"2025-07-07 09:39:05"
17031,177621,,leafhopper,"2025-07-07 09:42:05"
17032,176284,,grasshopper,"2025-07-07 09:45:06"
17033,176930,,truebugs,"2025-07-07 09:57:06"
17034,176889,,aphid,"2025-07-07 09:57:06"
17035,176888,,leafhopper,"2025-07-07 09:57:06"
17036,176878,,aphid,"2025-07-07 09:57:06"
