ID,ArthropodSightingFK,PreviousExpertIdentification,NewExpertIdentification,Timestamp
7291,88591,,spider,"2023-01-30 09:36:06"
7930,73037,,caterpillar,"2023-05-29 00:24:05"
7931,73036,,caterpillar,"2023-05-29 00:24:05"
7932,73029,,caterpillar,"2023-05-29 00:24:05"
7933,73021,,caterpillar,"2023-05-29 00:24:05"
7941,72103,,caterpillar,"2023-05-29 00:24:05"
7942,72104,,caterpillar,"2023-05-29 00:24:05"
7943,72094,,caterpillar,"2023-05-29 00:24:05"
7944,72106,,caterpillar,"2023-05-29 00:24:05"
7945,72087,,caterpillar,"2023-05-29 00:24:05"
7954,68872,,caterpillar,"2023-05-29 00:24:05"
7975,63118,,caterpillar,"2023-05-29 00:27:05"
11579,132738,,fly,"2024-03-04 07:18:05"
11664,158422,,spider,"2024-05-13 00:00:05"
11665,158399,,caterpillar,"2024-05-13 00:00:05"
11666,158392,,fly,"2024-05-13 00:00:05"
11667,158359,,caterpillar,"2024-05-13 00:00:05"
11668,158352,,beetle,"2024-05-13 00:00:05"
11669,158333,,caterpillar,"2024-05-13 00:00:05"
11670,158321,,moths,"2024-05-13 00:00:05"
11671,158319,,spider,"2024-05-13 00:00:05"
11672,158312,,fly,"2024-05-13 00:00:05"
11673,158215,,beetle,"2024-05-13 00:00:05"
11674,158198,,truebugs,"2024-05-13 00:00:05"
11675,158246,,leafhopper,"2024-05-13 00:03:05"
11676,158165,,beetle,"2024-05-13 00:03:05"
11677,158160,,spider,"2024-05-13 00:03:06"
11678,158270,,spider,"2024-05-13 00:03:06"
11679,158262,,spider,"2024-05-13 00:03:06"
11680,158261,,spider,"2024-05-13 00:03:06"
11681,158257,,spider,"2024-05-13 00:03:06"
11682,158256,,spider,"2024-05-13 00:03:06"
11683,158255,,spider,"2024-05-13 00:03:06"
11684,158243,,beetle,"2024-05-13 00:03:06"
11685,158240,,beetle,"2024-05-13 00:03:06"
11686,158235,,fly,"2024-05-13 00:03:06"
11687,158207,,ant,"2024-05-13 00:03:06"
11688,158184,,spider,"2024-05-13 00:03:06"
11689,158180,,beetle,"2024-05-13 00:03:06"
11690,158168,,spider,"2024-05-13 00:03:06"
11691,158163,,ant,"2024-05-13 00:03:06"
11692,158147,,beetle,"2024-05-13 00:06:06"
11693,158138,,leafhopper,"2024-05-13 00:06:06"
11694,158132,,leafhopper,"2024-05-13 00:06:08"
11695,158120,,fly,"2024-05-13 00:06:08"
11696,158105,,truebugs,"2024-05-13 00:06:09"
11697,158101,,spider,"2024-05-13 00:06:09"
11698,158095,,spider,"2024-05-13 00:06:09"
11699,158072,,truebugs,"2024-05-13 00:06:09"
11700,158070,,spider,"2024-05-13 00:06:09"
11701,158069,,ant,"2024-05-13 00:06:09"
11702,158060,,spider,"2024-05-13 00:06:09"
11703,158034,,beetle,"2024-05-13 00:06:09"
11704,158032,,beetle,"2024-05-13 00:06:09"
11705,158031,,spider,"2024-05-13 00:06:09"
11706,158030,,spider,"2024-05-13 00:06:10"
11707,158014,,truebugs,"2024-05-13 00:06:10"
11708,157999,,truebugs,"2024-05-13 00:06:10"
11709,157994,,spider,"2024-05-13 00:06:10"
11710,157985,,spider,"2024-05-13 00:06:10"
11711,157957,,spider,"2024-05-13 00:09:04"
11712,157883,,ant,"2024-05-13 00:09:04"
11713,157854,,beetle,"2024-05-13 00:09:04"
11714,157850,,spider,"2024-05-13 00:09:04"
11715,157834,,spider,"2024-05-13 00:09:04"
11716,157807,,beetle,"2024-05-13 00:09:04"
11717,157781,,spider,"2024-05-13 00:09:04"
11718,157755,,beetle,"2024-05-13 00:09:04"
11719,157751,,beetle,"2024-05-13 00:09:04"
11720,157744,,truebugs,"2024-05-13 00:09:04"
11721,157742,,spider,"2024-05-13 00:12:04"
11722,157741,,beetle,"2024-05-13 00:12:04"
11723,157740,,beetle,"2024-05-13 00:12:04"
11724,157732,,fly,"2024-05-13 00:12:04"
11725,157727,,spider,"2024-05-13 00:12:04"
11726,157726,,leafhopper,"2024-05-13 00:12:04"
11727,157725,,leafhopper,"2024-05-13 00:12:04"
11728,157722,,fly,"2024-05-13 00:12:04"
11729,157716,,leafhopper,"2024-05-13 00:12:04"
11730,157714,,beetle,"2024-05-13 00:12:04"
11731,157712,,leafhopper,"2024-05-13 00:12:04"
11732,157708,,beetle,"2024-05-13 00:12:04"
11733,157703,,leafhopper,"2024-05-13 00:12:04"
11734,157697,,spider,"2024-05-13 00:12:04"
11735,157692,,spider,"2024-05-13 00:12:04"
11736,157687,,caterpillar,"2024-05-13 00:12:04"
11737,157684,,spider,"2024-05-13 00:12:04"
11738,157679,,leafhopper,"2024-05-13 00:12:04"
11739,157678,,beetle,"2024-05-13 00:12:04"
11740,157663,,spider,"2024-05-13 00:12:04"
11741,157655,,leafhopper,"2024-05-13 00:12:04"
11742,157644,,Entomobryomorpha,"2024-05-13 00:12:04"
11743,157632,,spider,"2024-05-13 00:12:04"
11744,157629,,truebugs,"2024-05-13 00:15:03"
11745,157623,,leafhopper,"2024-05-13 00:15:03"
11746,157609,,spider,"2024-05-13 00:15:03"
11747,157601,,spider,"2024-05-13 00:15:03"
11748,157592,,leafhopper,"2024-05-13 00:15:03"
11749,157577,,leafhopper,"2024-05-13 00:15:03"
11750,157554,,beetle,"2024-05-13 00:15:03"
11751,157517,,leafhopper,"2024-05-13 00:15:03"
11752,157515,,leafhopper,"2024-05-13 00:15:03"
11753,157492,,leafhopper,"2024-05-13 00:15:03"
11754,157470,,leafhopper,"2024-05-13 00:15:03"
11755,157458,,ant,"2024-05-13 00:18:04"
11756,157368,,beetle,"2024-05-13 00:18:04"
11757,157370,,bee,"2024-05-13 00:18:04"
11758,157384,,fly,"2024-05-13 00:18:04"
11759,157367,,daddylonglegs,"2024-05-13 00:18:04"
11760,157406,,caterpillar,"2024-05-13 00:18:04"
11761,154006,caterpillar,moths,"2024-05-13 00:57:04"
11762,152046,,Stylommatophora,"2024-05-13 01:27:04"
11763,150437,,caterpillar,"2024-05-13 02:03:06"
